item_id,prefix,good_continuation,bad_continuation,log_freq,log_freq_alter
wikipedia_25,"Greater attention was given to psychological effect than to physical realism, and influences from earlier styles worldwide were",used,seen,12.13744042328718,12.144968221126884
wikipedia_26,"These ""unclear families"" do not fit the mould of the monogamous nuclear",family,brought,10.660594962054953,10.661368547662642
wikipedia_27,"Prejudice or discrimination based on a person's sex or gender ""Sex discrimination"" redirects",here,putting,11.130375781432804,11.129451763502717
wikipedia_28,"For example, knowledge of isolated facts memorized from a textbook does not amount to",understanding,already,10.41586197629197,10.414453166503034
wikipedia_29,"When this was refused, he marched on the city with eight",legions,icons,6.641182169740591,6.641182169740591
wikipedia_30,Spaceflight has been widely employed by numerous government and commercial entities for placing satellites into orbit around Earth for a broad range of,purposes,unpresentable,9.704731689278749,9.702777967428895
wikipedia_31,"The examined conditions include physical, demographic, economic, and sociocultural",factors,jun,9.62450089845157,9.62535969288916
wikipedia_32,"Features like low-light and HDR photography, optical image stabilization, and depth-sensing became common in smartphone",cameras,pour,8.27614021955846,8.276394704863307
wikipedia_33,The branch of social science that studies politics and government is referred to as political,science,secured,10.110501721920452,10.109810426119994
wikipedia_34,"The whole machine was to be controlled by a read-only program, which was complete with provisions for conditional",branching,conventionality,9.125653563808989,9.126306376366172
wikipedia_35,"In doing so, he moulded his men into a disciplined, efficient fighting",force,near,10.548258233355712,10.548704199338523
wikipedia_36,"Injuries are not isolated to just those who were directly in the flood, rescue teams and even people delivering supplies can sustain an",injury,ill,9.310457163310955,9.310638093291546
wikipedia_37,This was foretold by Isaiah one hundred and forty years before the temple was,demolished,spikey,6.939253946041508,6.939253946041508
wikipedia_38,"Some countries, and some U.S. states, also deny the right to vote to those convicted of serious crimes even after they are released from",prison,flier,9.560081331311986,9.561278894062978
wikipedia_39,"Biologists Paul R. Ehrlich and Stuart Pimm, among others, contend that human population growth and overconsumption are the main drivers of the modern extinction",crisis,belonged,8.785539527561276,8.785539527561276
wikipedia_40,They maintained their families during their husbands' absences and sometimes after their,deaths,towns,10.03718768092397,10.037493832383865
wikipedia_41,"The tax system must be overhauled, special concessions be made to agricultural laborers, rivers be made navigable and dry lands",irrigated,genus,5.926926025970411,5.926926025970411
wikipedia_42,They were eventually replaced in these niche applications by steam,turbines,capsule,5.991464547107982,5.991464547107982
wikipedia_43,This is indicated in the figure at the 3rd,level,studying,10.64420987370896,10.646329250119924
wikipedia_44,"When this phenomenon occurs in a valley, it is called a valley",train,industrialism,10.554040335463652,10.55354454316437
wikipedia_45,"However, ""heat"" is a technical term in physics and thermodynamics and is often confused with thermal",energy,reflects,9.580040123637604,9.57983281962553
wikipedia_46,"By the early 21st century, the communications system had brought television signals to every village, and people can choose from up to 11",channels,backgrounds,8.82864061741828,8.827468112520654
wikipedia_47,"For example, a frog sitting in an anesthetic solution would be sedated quickly as the chemical diffuses through its",skin,reject,8.98969370086056,8.989319566042951
wikipedia_48,"In gliding, wind gradients just above the surface affect the takeoff and landing phases of flight of a",glider,ionising,7.1929342212158,7.193685818395112
wikipedia_49,Such particles and waves travel at c regardless of the motion of the source or the inertial reference frame of the,observer,unfailing,9.737728084041152,9.737846105993372
wikipedia_50,The Egyptians created their own alphabet and decimal,system,case,11.076294714343865,11.065105938780365
wikipedia_51,This quantity can easily fluctuate from between one-half and twice the normal,volume,frequenting,9.091556835986216,9.091106284052485
wikipedia_52,The test measures the concentration of specific IgE antibodies in the,blood,lay,9.79929302351827,9.8005130769083
wikipedia_53,"Indigenous peoples continue to face threats to their sovereignty, economic well-being, languages, cultural heritage, and access to the resources on which their cultures",depend,unrecognisable,9.751908563076688,9.751850377873168
wikipedia_54,The Soviet Air Force treated the unidentified aircraft as an intruding U.S. spy plane and destroyed it with air-to-air,missiles,essence,7.566311014772463,7.565793282428515
wikipedia_55,ROM is typically used to store the computer's initial start-up,instructions,cornered,9.099073559547596,9.09929707318286
wikipedia_56,"The neutron's magnetic moment has a negative value, because its orientation is opposite to the neutron's",spin,grin,8.149601735736155,8.14902386805177
wikipedia_57,"It is therefore not a fertilizer as defined in the beginning of the article, but rather an",amendment,enemy,8.443115988019922,8.443115988019922
wikipedia_58,"This appointment provoked popular resistance, which created Juntas to rule in the name of the captured",king,receiving,10.129586731675971,10.132334806767016
wikipedia_59,This river thus marks the easternmost extent of Alexander's,conquests,feudalism,6.675823221634848,6.675823221634848
wikipedia_60,There are both technical and social factors which make the issues more complex than a simple discussion of safety versus,hazard,chapels,7.777373602657861,7.776954403322442
wikipedia_61,"Determined to reunite the nation and not alienate the South, Lincoln urged that speedy elections under generous terms be",held,interest,10.964259508221057,10.965038129063412
wikipedia_62,"These belts contain radiation trapped by Earth's magnetic fields, which currently renders construction of habitable space stations above 1000 km",impractical,unimportance,9.174505918966966,9.174713194333032
wikipedia_63,One of the complexes is shown in one of the earliest known mining,maps,gently,8.85209276347713,8.852664927703866
wikipedia_64,"At sundown on Friday, the woman of the house welcomes the Shabbat by lighting two or more candles and reciting a",blessing,unattainable,7.818832443803404,7.818832443803404
wikipedia_65,The cerebellum and red nucleus in particular continuously sample position against movement and make minor corrections to assure smooth,motion,component,8.675222055641148,8.675222055641148
wikipedia_66,Descendants of Hoklo now compose approximately 70 percent of Taiwan's,population,factored,9.621787551761894,9.62450089845157
wikipedia_67,"The forces in springs, modeled by Hooke's law, are also the result of electromagnetic",forces,near,10.548258233355712,10.548704199338523
wikipedia_68,"It may involve, for example, using deodorants or perfume, shaving, or",combing,reverted,6.734591659972948,6.734591659972948
wikipedia_69,"These galleries make no distinction between modernist and postmodernist phases, seeing both as developments within modern",art,referenced,10.3407419831337,10.338511462885837
wikipedia_70,This is achieved by providing lone pairs of the ligand into empty orbitals of the metal atom and forming dipolar,bonds,specifying,8.639764743804419,8.639764743804419
wikipedia_71,"His trade restriction policies, however, angered the interior provinces and in 1852 Justo Jos de Urquiza, another powerful caudillo, beat him out of",power,increasing,10.798166421433825,10.796632474902973
wikipedia_72,"These names survive to the present day as regional units of modern Greece, though with somewhat different",boundaries,golf,8.40804774415544,8.409385238781931
wikipedia_73,"Their main competitors were the pseudosuchians, such as aetosaurs, ornithosuchids and rauisuchians, which were more successful than the",dinosaurs,broods,6.635946555686647,6.635946555686647
wikipedia_74,"In this case, the available power is the kinetic energy of the flowing",water,eyeless,10.586584397242571,10.58582653437947
wikipedia_75,"Intra-urban connections are also well developed, with most major cities having underground or tramway services complementing bus",services,problem,10.95311965898252,10.953889508899817
wikipedia_76,"Traditionally, some fish livers were valued as food, especially the stingray",liver,sterling,7.473069088032197,7.473069088032197
wikipedia_77,"However, the difficult culture process for this slow-growing organism can take two to six weeks for blood or sputum",culture,th,9.808187372681804,9.809451560609531
wikipedia_78,"Commercially valuable carbon polymers of animal origin include wool, cashmere, and",silk,carting,7.960323629148839,7.959974528080536
wikipedia_79,"In January 1880, two of Tesla's uncles put together enough money to help him leave Gospi for Prague, where he was to",study,misnamed,10.646329250119924,10.64713771526918
wikipedia_80,"The right is enforceable, and the Hebrew University of Jerusalem is the exclusive representative of that",right,through,11.4472022423509,11.450539292534131
wikipedia_81,An example of this would be a layer of altocumulus stratiformis arranged in seemingly converging rows separated by small,breaks,account,10.262629451038649,10.26496594143918
wikipedia_82,"The ratings include the company's financial strength, which measures its ability to pay",claims,matter,10.355709011986066,10.358694752539106
wikipedia_83,"Kinetic sculptures are sculptures that are designed to move, which include",mobiles,cigs,8.14351740579748,8.142936010432265
wikipedia_84,"Thus, most will eventually establish a separate nationality or remain under complete control of their mother",colony,collapses,8.475537516147405,8.474911799159631
wikipedia_85,Biomes vary due to global variations in,climate,linguistics,8.172729104865471,8.173293438966228
wikipedia_86,"They discovered that the radiation fields near the planet were much stronger than expected, but both spacecraft managed to survive in that",environment,girlishly,10.100410324207257,10.102461354543133
wikipedia_87,Inorganic synthetic methods can be classified roughly according to the volatility or solubility of the component,reactants,inexact,9.443671849677882,9.44184883962202
wikipedia_88,Art provides a means to express the imagination in non-grammatic ways that are not tied to the formality of spoken or written,language,studentships,10.017976279020829,10.018065457243564
wikipedia_89,Other dangers may arise from exposure to infection or hostile aquatic,fauna,renal,6.184148890937483,6.184148890937483
wikipedia_90,"Too many seeds are inside to be consumed in one meal, so the agouti carries some off and caches",them,for,13.674823337651482,13.689772716569417
wikipedia_91,The earliest form of which there exists substantial knowledge is Greek,drama,arise,9.161360189754465,9.162095059348188
wikipedia_92,"Other quantities, such as area, pressure, and electrical resistance, are derived from these base quantities by clear, non-contradictory",equations,linguistics,8.173293438966228,8.173293438966228
wikipedia_93,"The most common colours are brown and black, with other colours appearing less",frequently,responding,9.091106284052485,9.090880931938855
wikipedia_94,Another formulation states that one should treat other people always as ends in themselves and never as mere means to an,end,too,11.117910562756885,11.116856078502426
wikipedia_95,Stalin secured Bolshevik domination of Baku's RSDLP branch and edited two Bolshevik,newspapers,semicircular,9.021235862885396,9.021235862885396
wikipedia_96,The Mussolini regime was neither especially sanguinary nor particularly,repressive,heirs,7.378383712996714,7.378383712996714
wikipedia_97,"Therefore, correcting these small problems prevents more serious criminal",activity,hope,10.42877805371264,10.427416945679097
wikipedia_98,Weapon yield is typically increased with a tamper that increases the duration and intensity of the reaction through inertial confinement and neutron,reflection,energizer,9.57983281962553,9.580040123637604
wikipedia_99,His establishment of a capital there was a controversial move to many Mongols who accused him of being too closely tied to Chinese,culture,th,9.808187372681804,9.809451560609531
wikipedia_100,"Nevertheless, Aztec society was highly gendered with separate gender roles for men and",women,seem,11.020316243790663,11.02131406012804
wikipedia_101,Each crude oil has unique molecular characteristics which are revealed by the use of crude oil assay analysis in petroleum,laboratories,foundations,8.535425959677298,8.535622326884605
wikipedia_102,"The Gram stain identifies the bacterial groups Bacillota and Actinomycetota, both of which contain many significant human",pathogens,dost,5.056245805348308,5.056245805348308
wikipedia_103,High-water levels in streams and rivers peak in June and July when the snow is still melting at the higher,altitudes,dole,6.481577129276431,6.481577129276431
wikipedia_104,Other commonly discussed principles are the closure principle and the evidence transfer,principle,appropriateness,9.544309478379278,9.54445268330577
wikipedia_105,Some cheeses are salted from the outside with dry salt or brine,washes,sightlessly,9.035272443893536,9.033603193476129
wikipedia_106,"Humans are generally diurnal, sleeping on average seven to nine hours per",day,where,11.59130217024752,11.591792096722129
wikipedia_107,"Rejoicing in merit of good deeds done by others, this is common in communal",activities,hope,10.42877805371264,10.427416945679097
wikipedia_108,Actors may have specialized in a particular,type,black,10.229981600773298,10.231279365915784
wikipedia_109,Hollywood studios increasingly focused on producing a smaller number of very large budget films with massive marketing and promotional,campaigns,slept,9.46335335689267,9.46335335689267
wikipedia_110,"Fish species raised by fish farms include salmon, carp, tilapia, catfish, white seabass and",trout,registrars,6.651571873589727,6.651571873589727
wikipedia_111,Those who have led pristine lives enter immediately into the Olam Haba or world to,come,only,11.902748877088436,11.913230616704766
wikipedia_112,"This system is a major advantage in terms of macroeconomic stability, as labour supply adjusts quickly to demand throughout economic business",cycles,allege,8.819517540604888,8.820256365906321
wikipedia_113,"It was frequently given as a gift and was predominantly worn by women to show their wealth, social status, and",beauty,racing,9.549166977751137,9.547883463598888
wikipedia_114,Species become extinct when they are no longer able to survive in changing habitat or against superior,competition,unrestrictive,9.222664121665014,9.223157875686796
wikipedia_115,"Sometimes the waste heat from the engine is useful itself, and in those cases, very high overall efficiency can be",obtained,popular,9.476466781462246,9.476849879195164
wikipedia_116,"There was also a corresponding decline of 0.5 cold days, 0.85 extreme cold days, 1 cold night, and 2.4 extreme cold nights per",decade,factories,8.728264161496178,8.728102205062104
wikipedia_117,"Instead they felt other things 'passions', 'accidents of the soul', 'moral sentiments' and explained them very differently from how we understand emotions",today,untested,10.169039040099916,10.169384032915987
wikipedia_118,Octavian promised that he would keep her alive but offered no explanation about his future plans for her,kingdom,receiving,10.129586731675971,10.132334806767016
wikipedia_119,"Each of those aphids, in turn, supports diverse bacterial",communities,conditioning,10.218663189296832,10.21368914641778
wikipedia_120,"oe was fairly rare, and ui eu ei were very rare, at least in native Latin",words,without,10.710744363386148,10.710655143391888
wikipedia_121,"Although paleontology became established around 1800, earlier thinkers had noticed aspects of the fossil",record,unlawful,10.495266238707783,10.49479578720404
wikipedia_122,"He would announce trying drills in the morning to male servants, who later joined Catherine in her room to sing and dance until late",hours,lot,10.387979467850265,10.387578981099482
wikipedia_123,His experiments supported the germ theory of,disease,edits,9.301277366968284,9.30054663986233
wikipedia_124,"In 1457, ta D kan built Edo Castle to defend the region from the Chiba",clan,villain,6.371611847231857,6.371611847231857
wikipedia_125,"He died shortly afterwards in Hamadan, where he was",buried,crashing,8.449984441722787,8.450412157725886
wikipedia_126,Speed of news transmission varies wildly on the basis of where and how one,lives,starter,10.863488902836416,10.863316586424766
wikipedia_127,"Near G vle he found great quantities of Campanula serpyllifolia, later known as Linnaea borealis, the twinflower that would become his",favourite,journeys,8.63817111796914,8.63817111796914
wikipedia_128,"Most were either Athenian or pro-Athenian, which is why far more is known about the history and politics of Athens than of many other",cities,recent,10.240495359999384,10.23949539562907
wikipedia_129,Portal venous anatomy contraindicated for liver donation MDCT,image,advancing,9.42875274891449,9.42867236629317
wikipedia_130,"Moreover, these photons cause less damage to the sample, since they are of lower",energy,reflects,9.580040123637604,9.57983281962553
wikipedia_131,"Before the advent of anesthesia, surgery was a traumatically painful procedure and surgeons were encouraged to be as swift as possible to minimize patient",suffering,defences,9.63135069141981,9.631153757031148
wikipedia_132,"However, other notations, such as carbon-12 and uranium-235, or C-12 and U-235, are also",used,seen,12.13744042328718,12.144968221126884
wikipedia_133,"A GMC divides once, to give rise to either a pair of neurons or a pair of glial",cells,trusted,9.520541965857834,9.52032195192273
wikipedia_134,"Electronic circuits contain active components, usually semiconductors, and typically exhibit non-linear behaviour, requiring complex",analysis,pounds,9.855189767128376,9.858124010784598
wikipedia_135,"On the other hand, Gargantua and Pantagruel, while it adopted the form of modern popular history, in fact satirized that genre's stylistic",achievements,measured,9.985850642961251,9.985528262872338
wikipedia_136,Ebooks are often published with a paper,version,electricians,9.2529208195113,9.25301664625662
wikipedia_137,Humans are omnivores that eat a variety of,foods,morning,9.958354453976968,9.958874954615686
wikipedia_138,One of the most significant rights for Locke was the right to,property,unsurprisingly,9.728538750071586,9.729015110685571
wikipedia_139,The fort of Massaga was reduced after days of bloody fighting in which Alexander was seriously wounded in the,ankle,ancestor,7.324489979348532,7.324489979348532
wikipedia_140,Electromagnetic waves propagate in vacuum as well as in material,media,mentally,9.004422601327041,9.004422601327041
wikipedia_141,Inchoate crimes are defined by substantial action to facilitate a crime with the intention of the crime's,occurrence,observe,9.73725585689112,9.737728084041152
wikipedia_142,Technology may bring about a false sense of,progress,closing,9.458059455856434,9.457044187699406
wikipedia_143,These works reflected the Gothic feelings of death and,decay,distracted,7.340835554123275,7.340186835320115
wikipedia_144,English neuroscientist Charles Sherrington and Canadian psychologist Donald O. Hebb used experimental methods to link psychological phenomena to the structure and function of the,brain,sailed,8.69901462316851,8.698681067461614
wikipedia_145,Western Christian meditation was further developed by saints such as Ignatius of Loyola and Teresa of Avila in the 16th,century,ever,10.237814632810952,10.23720600096072
wikipedia_146,No mechanism is indisputably better than the other as they each have their advantages and,disadvantages,flame,7.875499292445208,7.875499292445208
wikipedia_147,Cicero's oratorical ability is shown in his character assassination of Verres and various other techniques of persuasion used on the,jury,literal,7.8119734296220225,7.8119734296220225
wikipedia_148,"In 1997, the ICRC and the IFRC signed the Seville Agreement which further defined the responsibilities of both organizations within the",movement,later,11.092214730646498,11.0955294659941
wikipedia_149,"Some historians, such as H. C. Raychaudhuri, have argued that Ashoka's pacifism undermined the ""military backbone"" of the Maurya",empire,counsels,8.257385655730436,8.257385655730436
wikipedia_150,"Safety equipment such as lifeboats, liferafts, and survival suits are carried aboard many vessels for emergency",use,seen,12.13744042328718,12.144968221126884
wikipedia_151,The word benga is occasionally used to refer to any kind of pop,music,award,9.923437227843747,9.923633258229083
wikipedia_152,The 3D model maker usually starts by creating a 3D polygon mesh for the animator to,manipulate,publicity,7.830425617820331,7.830822995135316
wikipedia_153,4 Predominantly homosexual but more than incidentally,heterosexual,lava,6.408528791059498,6.410174881966167
wikipedia_154,One aim of this condemnation was to clarify that God's absolute power transcended any principles of logic that Aristotle or Averroes might place on,it,his,14.029502763151994,14.026193598558288
wikipedia_155,"The latter is used for finer encoding, as it is needed for finer measurements or non-equal",temperaments,automobile,6.682108597449809,6.682108597449809
wikipedia_156,"Multiplying any number by 0 has the result 0, and consequently, division by zero has no meaning in",arithmetic,fretful,6.455198563340122,6.455198563340122
wikipedia_157,The conservation of mass holds even as some types of particles are converted to,others,any,12.111948761798336,12.129574897057424
wikipedia_158,A common theme is to be found in representations of a divine,jaguar,diplomacy,6.329720905522696,6.329720905522696
wikipedia_159,"When exposed to solar radiation, water quickly decomposes through a process known as photodissociation and is lost to",space,march,9.692210811286753,9.692025505995757
wikipedia_160,The second set was completed a year later in Arles and is of bouquets in a vase positioned in early morning,light,dealerships,10.413853070469662,10.413763024996635
wikipedia_161,This definition stresses the social functions of language and the fact that humans use it to express themselves and to manipulate objects in their,environment,girlishly,10.100410324207257,10.102461354543133
wikipedia_162,Properties Chord Chords are equidistant from the centre of a circle if and only if they are equal in,length,resurface,9.329988334242078,9.329988334242078
wikipedia_163,The current keeps the electrolyte molten and reduces the iron,oxide,mast,6.498282149476434,6.498282149476434
wikipedia_164,The Bible has been the source of many peace movements and efforts at reconciliation around the,world,each,11.01105958257571,11.010315995975578
wikipedia_165,Establishing a relationship between the families of the,spouses,anomalously,6.78105762593618,6.782192056006791
wikipedia_166,"He married Husayn's wife Saray Mulk Khanum, a descendant of Genghis Khan, allowing him to become imperial ruler of the Chaghatay",tribe,receipt,7.649692623711514,7.649216319820633
wikipedia_167,"She had no intention of marrying him, having already given birth to Orlov's child and to the Grand Duke Paul by",then,like,11.95065122365638,11.962700876368972
wikipedia_168,"The dispersed tumors are called metastatic tumors, while the original is called the primary",tumor,indulgently,7.416979621381154,7.417580402414544
wikipedia_169,"During Indian cinema's 'Golden Age' of the 1950s, it was producing 200 films annually, while Indian independent films gained greater recognition through international film",festivals,nicked,8.178919332848396,8.1797604936999
wikipedia_170,"For most of this period, this language was a koin based on dialects spoken in the Nanjing area, though not identical to any single",dialect,interrogates,6.645090969505644,6.645090969505644
wikipedia_171,A paradigm shift occurs when a significant number of observational anomalies arise in the old paradigm and a new paradigm makes sense of,them,for,13.674823337651482,13.689772716569417
wikipedia_172,"The economic growth took place mostly in mining, construction and manufacturing",industries,untrained,10.55354454316437,10.554040335463652
wikipedia_173,Anarchist schools disagree on the methods by which these forms should be,opposed,losses,9.65726726989194,9.657139343577324
wikipedia_174,"Along with Indian cuisine, a variety of international cuisines are popular among the",residents,quarter,9.353574540062093,9.352013530292329
wikipedia_175,There is typically an air gap between the brick veneer and the structural,wall,serious,9.816894269951032,9.815311861632402
wikipedia_176,Combination ovens may be able to microwave and conventional heating such as baking or grilling,simultaneously,stimulus,7.781973234434385,7.781973234434385
wikipedia_177,"Newton's corpuscular theory implied that light would travel faster in a denser medium, while the wave theory of Huygens and others implied the",opposite,sailer,8.698681067461614,8.698681067461614
wikipedia_178,The First Crusade in 1095 also affected,literature,shadowy,8.552946361122055,8.552946361122055
wikipedia_179,"Therefore, emotions themselves arise from the person, or that which is ""imago-dei"" or Image of God in",humans,teamed,10.07949756671628,10.0788264539022
wikipedia_180,"However, most of these are likely to be written by admirers or pretenders or scholars with an eponymous",name,unstudied,10.64713771526918,10.646329250119924
wikipedia_181,The wind of the tornado has a much wider radius than the funnel,itself,his,14.029502763151994,14.026193598558288
wikipedia_182,"Like most other land animals, mammals are ureotelic, and convert ammonia into urea, which is done by the liver as part of the urea",cycle,allege,8.819517540604888,8.820256365906321
wikipedia_183,"Nothing, not even light, can escape from inside the event",horizon,thievery,7.479864131165026,7.480428306074208
wikipedia_184,"Starting with the operation of TAT-8 in 1988, the 1990s saw the widespread adoption of systems based on optical",fibres,crafting,7.942006808489856,7.941651252930556
wikipedia_185,"Imperial authority was severely weakened, and the growing power vacuum at the centre of the empire encouraged",fragmentation,tempts,8.124743020385568,8.12415060330663
wikipedia_186,An arms race to develop and build nuclear weapons happened as policymakers wanted to ensure their side had more if it came to a,war,carry,10.412020550242234,10.411569415631057
wikipedia_187,"Gambling shows that there has been an interest in quantifying the ideas of probability throughout history, but exact mathematical descriptions arose much",later,movers,11.0955294659941,11.092214730646498
wikipedia_188,The scars are the result of a whipping by his,overseer,tzarists,6.726233402358747,6.726233402358747
wikipedia_189,Some had no briefing about the intermediate state in the former,life,unasked,10.971932687287666,10.971125036904809
wikipedia_190,"This resulted in increased productivity and nutrition, as the change in rotations permitted nitrogen-fixing legumes such as peas, lentils and",beans,flatting,7.536363938404511,7.53689712956617
wikipedia_191,One particular noble family that dominated influence in the imperial bureaucracy was the Fujiwara,clan,villain,6.371611847231857,6.371611847231857
wikipedia_192,It was transmitted from one person to another primarily through prolonged face-to-face contact with an infected,person,won,10.8104549569494,10.807624728237712
wikipedia_193,This was the common mill engine of the mid 19th,century,ever,10.237814632810952,10.23720600096072
wikipedia_194,The life of a serf belonged to the,state,each,11.00872782749446,11.010315995975578
wikipedia_195,"Although its high cost precluded uses other than photojournalism and professional photography, commercial digital photography was",born,chair,9.167537249650874,9.167328481382892
wikipedia_196,They became grachten when the city was enlarged and houses were built alongside the,water,eyeless,10.586584397242571,10.58582653437947
wikipedia_197,"The objective is often considered any public or external action or outcome, on up to society writ",large,reported,10.941889716805212,10.945159050741427
wikipedia_198,Many of the foremost scientists of the time took up the idea of racial difference and found that white Europeans were,superior,thoroughness,8.09712193091871,8.097730573664219
wikipedia_199,"When the Red Third Regiment defected, he ordered the public execution of captured",defectors,seizures,6.255750041753367,6.255750041753367
wikipedia_200,"However, according to the National Association for the Education of Young Children, early childhood also includes",infancy,merchants,7.999342952713282,7.999342952713282
wikipedia_201,"They have thick, rounded bodies with powerful muscular",tails,fools,8.306965865368573,8.306965865368573
wikipedia_202,They argue that it is much more likely that the tunnel had been carved shortly after the pyramid was initially,sealed,constraint,8.223090551161533,8.223090551161533
wikipedia_203,The consciousness-only doctrine of the Yog c ra school stated that experienced objects are mere transformations of consciousness and do not reflect external,reality,effect,10.469284199546632,10.470561175840706
wikipedia_204,"In this painting, the young Leonardo presents the humanist face of the Virgin Mary, recognising humanity's role in God's",incarnation,monotonousness,6.0063531596017325,6.0063531596017325
wikipedia_205,"There, Leonardo took on another pupil, Count Francesco Melzi, the son of a Lombard aristocrat, who is considered to have been his favourite",student,language,10.018065457243564,10.017976279020829
wikipedia_206,Whatever structures were built in these locales were made out of wood and were sometimes temporary structures built for the rainy,season,alone,9.522007489678424,9.52222713312478
wikipedia_207,"The Portuguese expanded across South America, across Africa to the Pacific Ocean, taking their language with",them,for,13.674823337651482,13.689772716569417
wikipedia_208,"Men, women, and children were robbed and murdered for three",days,where,11.59130217024752,11.591792096722129
wikipedia_209,An acid and peaty soil is not,suitable,postmodern,9.685331542732955,9.68694715235549
wikipedia_210,"During his 1930s European tour, Armstrong suffered an ulceration so severe that he had to stop playing entirely for a",year,retake,12.093178265898803,12.084678723463137
wikipedia_211,"The term ""emergent narrative"" has been used to describe how, in a simulated environment, storyline can be created simply by ""what happens to the",player,hands,11.04175315308089,11.03909050554345
wikipedia_212,"For the national variants of the Cyrillic script, see Cyrillic",alphabets,migrant,6.56244409369372,6.56244409369372
wikipedia_213,"Each of these stones is associated with a celestial deity, represented the totality of the Hindu universe when all nine gems are",together,toppers,10.314769045965733,10.316325414973706
wikipedia_214,The International Water Management Institute undertakes projects with the aim of using effective water management to reduce,poverty,terminals,8.045588280803528,8.047189562170502
wikipedia_215,"If one identifies with the victim of the violence, for example, then the act is",terrorism,missioners,8.323122887587735,8.323365694436081
wikipedia_216,The alphabet is the set of basic symbols used in,expressions,west,10.096378060679315,10.094562354324832
wikipedia_217,"Printing enabled the standardization of descriptions and specifications of instruments, as well as instruction in their",use,seen,12.13744042328718,12.144968221126884
wikipedia_218,"During the 18th century, the Qing imperial library excluded virtually all Taoist",books,organiser,10.582611870732505,10.581292642796804
wikipedia_219,Acting on this misplaced state is rage due to possible potential errors in perception and,judgment,amounted,9.886392257107492,9.885679933886165
wikipedia_220,"Timur capitalized on the subsequent disruption in the forces of Nasir-ud-Din Mahmud Shah Tughluq, securing an easy",victory,phasing,8.778325928634482,8.779557455883728
wikipedia_221,"Europeans have written and published extensively to pull together a ""universal history"" in the early modern",period,visit,10.301726615552552,10.301894476832386
