item_id,prefix,good_continuation,bad_continuation,log_freq,log_freq_alter
randomseq_51,handwritten sensible uplifting barbarian Alcyonacea romanticize Copernican pinnatisect enclosed Cracow coccygeal plexus Alberti worship intemperance union hematopoiesis instructive,dub,multifaceted,6.555356891810665,6.555356891810665
randomseq_52,crosstown glomerular thorite Baruch psychosexual shoot insensible afraid cul upset price,enticed,heartily,6.07993319509559,6.07993319509559
randomseq_53,doubtfully conference call zodiac tobacco mosaic bank closing eccentricity Congregational Christian Church sewer rat biological defense pay-phone gynobase,empires,counsels,8.257385655730436,8.257385655730436
randomseq_54,upturn salmagundi genus Echinocactus staleness Surgeon General span be-all and end-all thoroughfare unsecured bond carnival vascular structure chrysanthemum Insecta cauliflower guidance zinc oxide offset quavering,circumstantial,averaging,9.307104040408491,9.306740866262498
randomseq_55,overachievement hymeneal misprint antiviral exodontics doily defervescent rise registration evidenced bass guitar casuarina rosilla naval engineering sandal Messiah thence fallible pummel,faithfulness,emptily,8.848509300888079,8.847503625923641
randomseq_56,hangdog caravanning unaccented Spallanzani polymerase ileum music stand Trilisa talaria connected chant round stretch brit collateral Medal of Honor western,strange,refocusses,9.208939391060555,9.209139651399664
randomseq_57,existent pass chronic leukemia square matrix head gate intercommunication system genus Chaenactis Mexican southern bog lemming insidious rigor mortis Swainsona collaboration rake in case main course Xyris planographic printing,lizard,clutter,6.063785208687608,6.063785208687608
randomseq_58,domestic prelate immunoglobulin E cure hell to pay joint production line mesophyte,beers,persist,8.227909837597483,8.227375506834035
randomseq_59,monosyllable mind game Kaopectate progress report Pelecaniformes enigma canon move large white flesh wound thunderbolt Gentianopsid procera rennet spiritualistic binding energy,bonded,specifying,8.639764743804419,8.639764743804419
randomseq_60,unlawful carnal knowledge mess jacket regard orbital labor-intensive Revolutionary United Front celery stick moratorium guanabenz juiceless passer field scabious knife-edge admixture doped heavyweight traumatic robotic telesurgery,primacy,moderating,5.950642552587727,5.950642552587727
randomseq_61,micropyle fruition spindle gubernatorial screen orphan carry over Afghanistan Lake St. Clair flick rickets,finals,buying,10.361513484709915,10.360880753504652
randomseq_62,band coumarone-indene resin Cynips unethically draftee toggle joint channel catfish screwball motion comber,corrodes,intricately,6.356107660695892,6.356107660695892
randomseq_63,falciform ligament common brant goose olive drab contortion early spider orchid fly peonage chip running venae labiales posteriores Bougainville Trench anyhow glebe house radiator enucleate bound curettage warbler,reactants,inexact,9.443671849677882,9.44184883962202
randomseq_64,kuvasz Parsons sparkle preempt absorptivity Bailey bridge long-handled Silex Carthage magnetic compass amethystine python Z untwisted appraisal bring out fourth wrong-site surgery joss house death,rocklike,assumed,9.330697868639916,9.331141072121888
randomseq_65,gilt hearing heredity change of location Los Alamos mediatorial sickle alfalfa second,reproduces,accountancy,8.0106915391303,8.0106915391303
randomseq_66,checkout incurvation multiplication carefreeness billowy hair apart pipe wrench weakness absolutist bluing lugworm trade unionist undomestic,gazette,haphazard,5.857933154483459,5.857933154483459
randomseq_67,rotated face recognition unite discriminate mention Tsuga bowdlerization Mergenthaler land-office business,unforgivable,graves,7.933079771880415,7.933079771880415
randomseq_68,Luxemburger cannonball Audenesque Keuka Lake pound-foolish deathless biliary ductule decisive anaphylactic predestine geophagy crawl fuse hike amber,shouldered,tomorrows,9.09571484613488,9.097059685517216
randomseq_69,home-farm puku American Dream decline share heartily countryseat undiplomatic pathologically aphrodisiac foolish noncandidate,dumb,scouted,6.779921907472252,6.779921907472252
randomseq_70,European shrike spruce gall aphid catabolize scalar DNA polymerase clear jeep dimple Cairo padrone Calystegia bouillon unemotionality,messier,mousy,8.031710375322042,8.031710375322042
randomseq_71,track record prescribed eighty-nine spadework echoic wood tar address loophole,predominances,mini,7.518064181233078,7.518064181233078
randomseq_72,indignant brassard drift apart Genet acceptation lid erring bloodroot flat pea genus Protohippus Goa false gromwell genus Pogonia,handicapper,drifters,8.06211758275474,8.062747901086354
randomseq_73,frontal following timekeeper almandine landscape architecture freedom from self-incrimination expense pulse hairy golden aster exbibit carry Cimicifuga recurrence sneak defensively wangle,stabilizers,declines,8.999989642460726,9.001099725830965
randomseq_74,enigmatic outsize labyrinthine vein wings preconditioned Styron marmite blasphemy scalp Stayman paralogism give penny-pinch,retrospects,costume,7.037027614686276,7.037905963447182
randomseq_75,common bile duct build up statistic gastroenteritis sesquipedalian Lechanorales ugly duckling annual telepathy deuce go to pot superordinate commoner lygus bug rowlock arch infraorbital artery,unfolding,hatters,8.38662882139512,8.387312270561717
randomseq_76,Fijian scrap metal prepare radiotelegraph scherzo consolidation hermit thrush pitch pine,ocean,infant,7.99967857949945,7.999342952713282
randomseq_77,float thickened none rustiness brimstone loggerhead shrike carry over the devil inconsequentially,lowered,wrongful,9.735423867488873,9.735068900911164
randomseq_78,shittah underspend excellence overachievement Siluridae chuffed craniology common kingsnake cleft palate,applauding,metaphysical,6.304448802421981,6.304448802421981
randomseq_79,sulfacetamide make-believe Montenegro disco axial rotation legislative act Paige massacre heavy renter ardor,fondly,recreation,7.303843225277705,7.303843225277705
randomseq_80,classic hemochromatosis tropism thriftless outrun cooter slammer Midwest melee mountain nyala erect bugle,raiders,explosion,8.130353547431238,8.130647968160584
randomseq_81,unadaptability rail lichtenoid eczema frostily bias dualistic undraped shroud,vying,galvanized,5.659482215759621,5.659482215759621
randomseq_82,straight razor opaque gem someday Desmidium Arawak apostrophe nux vomica harmonic heavyweight theca cafe Pieridae peridium,peasants,racists,8.255308811785596,8.255568653283746
randomseq_83,brutalize due diffuse rotary engine Dewey dysaphia repeat,garbage,indie,5.662960480135946,5.662960480135946
randomseq_84,Bengal light calcitonin Flammulina make out malefic Lardner pastry pejoratively eternize Turgenev quadratics Paleozoic Antlia dark adaptation aloft degrease,tariffs,calenders,7.170119543449628,7.170119543449628
randomseq_85,mantilla carboniferous Storeria drawl unevenness misused Santa Anna epicanthus algorithm Barrie presentation locomotion dioxide support auction,monies,offerees,10.543233956368958,10.543444904581952
randomseq_86,competition flow Dreyfus anthropogenetic later queen Abel rudiment perry coonskin cap cunningly Jamaican vicarious,brutalising,regiments,7.474204806496124,7.474204806496124
randomseq_87,vivace strikingly Fatah Revolutionary Council Synchytrium dust storm oyabun Mary II barbarously chalk,statutory,universalism,8.719970756777574,8.720623711420426
randomseq_88,rapier terrarium wive wallflower reactivity manatee force unit less chain store hierocracy,externally,sky,8.624611588183507,8.624611588183507
randomseq_89,Corvus sea urchin balanced budget exanthem receptionist team Erigeron hopeless Afrikaans ruga reprobation,notes,towards,10.2545668701177,10.255657363586067
randomseq_90,Amphipoda sausage roll free-and-easy unarticulated relativistically Meropidae false alumroot army broken-backed monkish snap bean surface-to-air missile Diapsida reading frill terrain flight io moth Cheremis,continue,street,10.622107529069105,10.62449306122447
randomseq_91,large cap proficiency Myrmecia tautly costing homogenize Smiledon spurge laurel power system coronary occlusion coralberry sodium lauryl sulphate Asphodeline zoological pyorrhea,perverting,swivels,6.037870919922137,6.037870919922137
randomseq_92,Abnaki Estonian knee jerk herrerasaur greenbottle Williams syndrome Balkans major penis envy,chlorine,hassled,6.066108090103747,6.066108090103747
randomseq_93,Klinefelter Jordanella Himalaya honeysuckle gag bullocky Inauguration Day reed bunting get off approximation small computer system interface vexed qualified graver loft bombing calcitic printer cable race riot whistle,save,patients,9.76652169746297,9.765374250406492
randomseq_94,blackwood distance drift stringer Odoacer Veblen devil's urn binocular electrograph,liberals,sentences,9.069352678675203,9.069813136839208
randomseq_95,Pearl River papaya juice permit smoothbark nutrition depth Jovian hemp nettle celesta scrapple Wood troika carob bar pouch prokaryotic,faking,intrudes,6.733401891837359,6.733401891837359
randomseq_96,cross hair kitchen garden brown root rot fungus damask cot submerge tread,blackening,unarguably,10.231279365915784,10.232287575708806
randomseq_97,at least conclude double rhyme tuna fish salad Woodwardia sack ubiquinone in stock solution,appearance,teacher,10.524359695475658,10.52460153019624
randomseq_98,konini moa taxonomic yoke plasmid sphericity minor reddish-pink immigrate,driving,ideas,10.375052462348815,10.374865237335008
randomseq_99,South Equatorial Current caption hit declare courtesy dishtowel keep bill of entry load saying froward European shake thickening arbiter pyramid discalced cancerous alienation,champagne,avenue,7.533693709848633,7.533693709848633
randomseq_100,testifier tessellate strength navigable South American country purpose shrublet multipotent British Labour Party Actias ring ouzel runcinate leaf administrator leisure wear Pycnogonida,shooter,october,9.617404201448045,9.617204500998056
randomseq_101,unquestioningly charnel house terminal Pistacia ski slope Nenets spot Pholiota flavida accrue tea orally charm campaign tattle mutism sesbania pugilistic roach clip beard,winning,interpersonal,10.807624728237712,10.8104549569494
randomseq_102,archaebacteria gamma see alter Loki hopscotch Fagus tetchily residency Campeche rescript Louis occlusion applecart Browne practice maximally Omdurman,cherry,fogged,7.0192966537150445,7.020190708311925
randomseq_103,Cheops pan dead person emotional deep middle cerebral vein end sport skilled rutherford pulse aberration long-eared owl alpha fetoprotein vouchsafe remount left illative blanch magna cum laude,condoned,modals,5.6240175061873385,5.6240175061873385
randomseq_104,eight makeready cakewalk geopolitics French chalk Daviesia guided,liquids,conveyed,8.142063283104147,8.141481041457421
randomseq_105,jellify screed wringer language requirement pitched Dublin Cretan unappetizing gorgonzola wheatear threshing,wallets,shutters,6.507277712385012,6.507277712385012
randomseq_106,argument common wormwood odorless bufflehead fun brig sonnet talk von Neumann machine viceroy screen off havoc,singulars,conspiracies,7.029087564149662,7.029087564149662
randomseq_107,charge-exchange accelerator idolatry sunk fence Tigris charlatanism screed bird shot plantain pyrope split end decomposition kind Ardennes reflex Shorea shell wedding night,licked,chords,6.975413927455952,6.975413927455952
randomseq_108,Blastocladia helicopter freezing point exemplary Actium illusional duffel flatterer hydrogen fluoride Davis garmentmaker know dedicated file server Burkina Faso franc,trading,success,10.293568258600546,10.295157949622103
randomseq_109,cross-modal shake Singaporean dew point gaming table mucopolysaccharide mate piercingly bulge interruption dereliction tetartanopia suspicion cubeb point-blank bud meatpacking Spanish American,ward,strict,8.38022733634308,8.38160253710989
randomseq_110,simoom travelogue brine frequently rose chestnut Tacoma linkage,ulceration,fading,7.824845691026856,7.824845691026856
randomseq_111,trailing edge cryptogam pay dirt pilot project plump in coarseness fifty-nine rough-legged hawk comptrollership girl Copenhagen endocarditis prosodic,otherness,any,12.111948761798336,12.129574897057424
randomseq_112,monocline benzene formula Paris pyrochemical drive adjacency Fechner monolatry phase Bowie knife,gusts,juxtapose,5.891644211825772,5.891644211825772
randomseq_113,Housman throw back soil profile unwrap emission Jupiter Fulgur chuck Calidris unseasonably pull out,maliciousness,savor,6.091309882077698,6.091309882077698
randomseq_114,thermometric sago palm net khukuri injury Pacific ridley etiolation fly schism Brno port calendar side-wheeler,confiscate,boozers,6.102558594613569,6.102558594613569
randomseq_115,chap hollow noncrystalline modify California whipsnake algorithmic cerebrum beta software sky dive riser,imposers,overall,8.953381472167242,8.95402775927046
randomseq_116,otology grizzly Malabo carnosaur stock cookie sheet candid overlay nutcracker Pica asp cadenced catabiosis Bachelor of Science tat godchild culm spongefly,contentiously,shuttle,6.3080984415095305,6.3080984415095305
randomseq_117,bilge low-birth-weight baby decubitus karyokinetic outcast neigh sowbelly Virgin Islands National Park exceeding Hopkins cheer Gaylussacia Laminariales lengthiness leading edge crown prince cholera Slovak,ambitious,lap,7.393263094763838,7.3938782901077555
randomseq_118,nook and cranny antinomian throw mozzarella bipolar yellowfin database management system,recognise,dependability,9.751850377873168,9.751908563076688
randomseq_119,passage phlegm deny equitable sash window Panacea Sonoran whipsnake classify umbrella plant,legging,strategically,9.420682331453184,9.421411342056125
randomseq_120,wedge dowager sweetly Islamic Group of Uzbekistan grass pink ferrocerium thunderous edentulous brackish chromatic sodium chlorate fenugreek Lot Marrakesh Irish water spaniel,veterinary,appal,7.459914766241105,7.459914766241105
randomseq_121,manslaughter precedented squire bream import overcautious family doctor English thaw caper coastland gaillardia angularity music cohabit,hooding,cylinders,7.234177179749849,7.234177179749849
randomseq_122,posthitis tannoy populism flinty kingmaker Lake Chelan Pycnanthemum admirability G-string material Mohawk malt dumbbell Java man bagassosis dyadic operation year of grace Murdoch League of Nations,unscientific,secured,10.110501721920452,10.109810426119994
randomseq_123,washhouse pulmonary congestion conceit assemble mebibit Bruxelles Xanthosoma streptolysin constipate Butler one hundred five unreserved center Caprimulgiformes opacification devotional Secretary of Health and Human Services,affluent,unperturbed,5.986452005284438,5.986452005284438
randomseq_124,Maui Ruhr Fuji bourtree self-sufficient loveless space medicine systolic common morel,genes,folded,8.384804003370492,8.38662882139512
randomseq_125,immunoglobulin Bordeaux mixture stocks Radhakrishnan genus Gladiolus canteen dragoon,redefinition,seek,9.773663564699929,9.772809228894012
randomseq_126,fourfold spray bone age moss Sambre deadbeat dad genus Aegyptopithecus pink-lavender groove,demonstrating,distinctly,9.341544057591529,9.341368634382588
randomseq_127,Orchestia amply preconceive strength propose basilisk gag law,cripples,convoy,6.660575149839686,6.660575149839686
randomseq_128,lymphogranuloma venereum multilevel in perpetuity spark gap agility mustachioed legate genus Coscoroba shortening leer American Standard Version work dextral unfailingly stew meat memo,emigrations,condensing,6.673297967767654,6.673297967767654
randomseq_129,wolf boy spatial ground pine prevail poker lodge launch,starkly,crusader,6.921658184151129,6.921658184151129
randomseq_130,overdress charge give the glad eye lance-shaped coefficient Persian lamb permanent first strike valvular Lexington,wrecking,empirical,7.44716835960004,7.447751280047908
randomseq_131,magnesium nitride angiocardiogram Windsor green candid camera Uranoscopidae false indigo body eleventh hour Siphonophora Potamogeton mallet acquisitive unfeeling Strophanthus kombe table saw Polaris bowl,practitioners,sheep,8.04012466444838,8.04012466444838
randomseq_132,genus Origanum juggle geniculate body neediness map nonspherical hit almond extract uninterruptedly open fracture drenching ventilation shaft garden lettuce open indirect fire swim,band,chair,9.16701524723781,9.167328481382892
randomseq_133,littleneck discharge white marlin glassmaker doldrums hippodrome high-principled harangue salubrious cherished rebate Hedysarum concha scummy winter purslane congruous chaotic,jargons,wares,6.293419278846481,6.293419278846481
randomseq_134,brightness complexify synchrotron depressed premise juxtaposition set priming volatile grin genus Stegosaurus specifier alterable national monument,fringes,deletions,7.321188556739478,7.321188556739478
randomseq_135,soy paleolithic Amphisbaenidae triviality counteractive operating unseeded deepening unread quadriceps startlingly pinkness ignescent terrace ant lion banger vespertilian bat,magnetises,toy,7.771067086065406,7.771910256435763
randomseq_136,thermal pollution weather sausage dog contract knock out porkchop abrocome Mwanza,professorships,resignations,8.666991556504632,8.666991556504632
randomseq_137,Cayman Islands dolphin instrument watch concern expedience manna lichen Byrd partial derivative remake nonadjacent take a bow Hedeoma Black Hills lipoma,mother,land,10.274775208842708,10.27446473018562
randomseq_138,leviathan scuffle fueled shoot Calidris substantial neurotic mordant bridge Euphausia pacifica,rise,probables,10.318836982718269,10.31896899591978
randomseq_139,shower room Kordofanian thereinafter employee turnover Toltec shoot currency Ganymede George Washington Bridge mistakenly fipple flute umbilical cord webbing clothes moth ding-dong three-D garden pea Europeanize Arkansas,federally,aunt,8.299534570332597,8.29853954537488
randomseq_140,unbrace sea raven totalitarian underquote boat average hire-purchase concealing world premiere imagination image barrio,unblocking,intentionally,9.149634496858788,9.148358579620302
randomseq_141,Helix Lug sharing Otus heath aster reassure Aegilops osmotic multiply stand oil pinworm list bedpan,localised,personhood,10.8136193570947,10.8104549569494
randomseq_142,rhinosporidiosis nontranslational hardened tiercel tonicity erstwhile slouchy farm boy condition pointing trowel latency stage monologist Lake Chad isosceles triangle X-linked gene blessed love-token,morales,syntactically,6.93537044601511,6.93537044601511
randomseq_143,San Joaquin River undercharge horsehide raider carotene neurectomy slurred capstan sirdar,maltier,unsettle,6.206575926724928,6.206575926724928
randomseq_144,hypodermic flyblown Mendelsohn bat Gregory Zimbabwe lowland fir pecan pie Moldovan monetary unit rinse hydroponics Pleistocene Cezanne prophet resonate,zeroing,patches,7.935945103353701,7.936302693201959
randomseq_145,old-age pensioner polymorphous apart Rosicrucian double-breasted snowman distilled water recrimination diversify optical opacity Loxodonta,lines,halves,10.552604472589852,10.5524477082064
randomseq_146,last publicly vital capacity telegraphic picking Cenozoic genip trepang Nixon,derived,tripping,8.754002933494261,8.754634047431272
randomseq_147,flush planned arbutus Halloween Varanidae sandhi Eos free agency pass Durham calyptrate canopy delirious Ceiba amitriptyline real time Garrulinae,paddle,adjoins,6.70073110954781,6.70073110954781
randomseq_148,squire the halt suspended animation phallic Eiffel Tower Shreveport Sterninae advisee power pack underbelly,passports,ambiguity,6.966024187106113,6.966967138613983
randomseq_149,statue Ciconia unreality body orator Sphenodon sensitize calcium chloride peanut butter bolus Tabasco illustriously tile quantitatively caramel Honduras,separately,site,9.717037485158391,9.71794080038648
randomseq_150,immodestly package atheistic ceremony ceremony Matthew topography skibob unspell flag matchweed epikeratophakia hundred thousand polish still taker unprincipled,accruals,automobile,6.682108597449809,6.682108597449809
randomseq_151,take rugged Victoria Day tempo quintillion lip-gloss forcefully breeding anesthetize vantage raffia across surfeit,ranch,inertness,5.723585101952381,5.723585101952381
randomseq_152,nonsyllabic bag-shaped Aladdin statant pannikin gape stagecraft dystrophy tyrothricin unsoiled tau cross Rochelle salt expose Tishah b'Av decalcification,pastimes,sluggishness,5.733341276897746,5.733341276897746
randomseq_153,sicklepod quilting smoker nacelle Flory haploid methodologically Jeremiah fast time scale free port,concession,deanship,7.608374474380783,7.608374474380783
randomseq_154,poilu pod expulsion enrich suchlike objective godparent abscise flamen beer barrel genus Genipa Macaca genus Eptatretus evaluation Telemann uncorrupted academically linguistics,potter,hurtfulness,8.61286694148452,8.613048677059759
randomseq_155,wearable disabuse unshielded integrated data processing fragmentation double rhyme macroeconomic gallium cantankerous hindbrain clotted cream Menyanthes carry Turnix attend,knowledge,january,9.612800971064049,9.612600349135398
randomseq_156,absolutely moorage Royal Canadian Mounted Police blast bittercress valproic acid kettle hole ice-clogged gummed label paradigmatic wretchedness skimmer resourceful,centralities,member,10.889770656230318,10.89077714255997
randomseq_157,prescriptivism Guy tree buttercup squash bestiality defender comic opera intrinsically mercurial,unclothing,richest,9.176576741823371,9.176886995716965
randomseq_158,station direction gold plate supersonic unbroken cabinetmaking destructively drift recipient role Abukir Chlamydosaurus,traded,success,10.293568258600546,10.295157949622103
randomseq_159,Oscan Camp David oboe little auk picovolt somberly overtone autumnal equinox confidentiality mated,conceive,cabler,7.92443418488756,7.9247959139564355
randomseq_160,V sign irresolute degage Escherichia coli semiweekly meter acropetal Trifolium saltwater fish welcoming sick Marx impinge radiantly Jones propertied ligate bacteriostatic pallone,unofficially,happy,9.819779803462644,9.820431977398805
randomseq_161,plaything thrust tentacular rivet outfit Chamaecytisus Spalacidae Tinca off-putting stabile Eucharistic,pathologists,subdue,6.45833828334479,6.45833828334479
randomseq_162,find northernmost far-flung repudiate incapable uninsurable searcher dot spinal vein Anacardium hospital train tax benefit,relativity,interlocking,5.720311776607412,5.720311776607412
randomseq_163,one-dimensionality inflate stretch current intelligence genus Vanda straighten Parasitaxus map projection vertical cork oak lithe-bodied,resumed,tiler,7.655390644826152,7.655390644826152
randomseq_164,devitrify obovate inartistic lame duck tourist class anesthyl Hindu deity welcome whereabouts transpire acculturational,tippers,kisses,8.596004371840527,8.595819511871428
